ZCR,Intensity,median_pitch,Frecuency,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Labels
0.19093592026654413,normal,-0.838162069,Limite Bajo,4.669677778902287,4.195796469783332,1.0112820229102093,-0.766339181,0.48344235271610236,-0.951585441,-0.572064681,0.3602925170457064,-1.243790933,0.17026331393967245,neutral
0.2618213823646497,normal,-0.305710329,freceuncia normal,-0.747223182,-2.597390822,3.5067306118827806,-0.548043541,0.6455439862829793,-0.570490639,-0.474462461,-0.957093261,-0.630770427,-1.515050507,neutral
0.3264356181569343,normal,-0.804972166,Limite Bajo,3.469220677579385,1.869359859156567,0.1637583053420424,-0.735978704,-0.067524075,0.5134199275813284,-0.040952171,-0.281556206,0.42077851121653503,0.42732114269072935,neutral
0.286474609,normal,-0.19713189,freceuncia normal,0.24179287379049663,-0.217734289,0.12267464311907099,0.4770052548345642,-2.364584778,-1.265090191,0.2240545729541193,0.900178227,-0.424041801,-0.839907617,neutral
0.2489164169520548,normal,-0.682869352,Limite Bajo,2.6126541561761294,2.142838883648548,0.14663415791372364,0.413810812,-0.038313686,-0.145335405,-0.323379653,0.19038996061417593,-0.83685928,-0.324878494,neutral
0.2617278484083851,normal,-0.466993253,freceuncia normal,1.8268566535568698,-3.186017061,1.8866900185544253,1.475112322695365,-0.271174466,-1.316705633,0.9382394362369699,0.071462353,-1.025973717,-0.643636618,neutral
0.15338796592620482,normal,-0.834678791,Limite Bajo,5.04604473,3.438717108812738,0.16580251061528686,-0.583002382,0.6444000356796881,-0.429782261,1.0798227881436222,-0.861039229,-0.331100862,0.058021648,neutral
0.2618815104166667,normal,-0.473648752,freceuncia normal,0.9712070377693518,-2.314788387,2.9271322898534673,4.053610629,-3.372944237,-0.755437735,2.3183500282551592,3.320506100870277,-0.169785971,-2.158398292,neutral
0.2207064693921233,normal,-0.776101002,Limite Bajo,3.8809967902912867,3.3967573884625337,0.619614859,-1.568301555,0.24507231531134466,1.540770590133904,-1.179714558,-0.474274521,0.8657239623534104,0.3655581363149021,neutral
0.277763672,normal,-0.19639233,freceuncia normal,-1.058321634,-1.744979514,0.6651368653010789,-0.942558405,-0.380512118,-0.886053857,-0.751909238,0.2891425817323017,-0.029862316,-0.142230491,neutral
0.33378729762801207,normal,-0.878728389,Limite Bajo,4.726096487189951,-0.546877744,-0.739190093,0.021503182575727132,0.44709705159510765,0.32881050986943355,-0.329177034,-0.787946077,-0.787781071,0.074626913,neutral
0.33965092555732485,normal,-0.407474271,freceuncia normal,0.062860818,-1.719951295,3.715174279882717,2.3943523272230336,-0.882580539,0.4922463,1.0031713336369452,0.061918368,-1.578043706,-1.696584117,neutral
0.3300215558307927,normal,-0.620396045,Limite Bajo,4.1534605343020425,-1.935153494,-0.158947537,0.3780811482861157,-0.827859364,1.0906602519565558,0.15277010516209763,0.5254600625268174,0.12226704397718587,-0.012912892,neutral
0.272937012,normal,-0.222041526,freceuncia normal,-2.828192378,-3.070312433,2.4591343465656426,-1.008234612,1.8604860333116275,-1.139985453,-1.230075864,-0.388837775,-0.301792223,0.9260639016011343,neutral
0.3805508083767361,normal,-0.795118172,Limite Bajo,5.086224029293363,-0.839565125,-0.944234188,-0.909978802,0.34207713,0.8478674072901715,0.16935419255392592,-1.085545725,-0.558927301,0.049097855328475104,neutral
0.30054023938301283,normal,-0.08440112,freceuncia normal,-0.19616026,-0.45222346,0.8643050420873394,0.49046421598234435,0.2086348369558875,-1.511981851,-1.653580121,-0.091654575,-0.767856227,0.7012941147825494,neutral
0.17296474027317882,normal,-0.552999053,Limite Bajo,1.3068247350496363,2.303222472086991,1.428385032271061,-0.131496891,-0.241428531,0.19873723296549317,-1.050646566,1.1103680421730566,0.706445373,0.10321417035890319,neutral
0.2821396083047945,normal,-0.161766759,freceuncia normal,-1.159043621,-2.453156874,-0.134709867,-0.647404454,-1.020028253,-0.294639007,-0.663761225,0.5296870778835842,0.13278398717806755,-0.036721949,neutral
0.26147305433917195,normal,-0.811973517,Limite Bajo,3.6313467503887233,3.974508035413162,0.9121836262531404,-0.376120449,0.4955504334471465,-0.766935964,-0.281184526,-0.418893755,-0.133306317,-0.122796611,neutral
0.3031600560897436,normal,-0.213295013,freceuncia normal,-5.191083826,0.14907174468681472,4.2652964539109215,-0.68587629,0.7367762069052589,-1.105592915,0.1467932007417116,0.069305711,0.7418965306691345,0.9171174753205176,neutral
0.2267262528582317,normal,-0.791033738,Limite Bajo,4.553937672622293,1.014606788336609,1.1964411716120287e-05,-1.084303289,1.151797494731411,-1.451748751,0.896640426,0.11007860622322144,1.9890322816700288,1.3461178617738445,neutral
0.16107994128184713,normal,-0.413096841,freceuncia normal,-1.508160477,4.031941737770886,3.9123184981637116,1.3062837519315356,-1.862421236,-0.52268372,-0.83503972,0.3543392012791877,-0.081700151,-1.386439845,neutral
0.33951469089673914,normal,-0.937274718,Limite Bajo,6.087751210496242,2.2864331820977872,0.2541070893446454,-0.599493686,1.420271444409341,-3.518986578,0.6302824716916845,-0.04926793,-0.150195547,-0.965968615,neutral
0.17302216679216867,normal,1.5719002081468219,freceuncia alta,-1.870036845,-0.011493231,3.201477104018699,1.412904182771362,0.42018081262821366,1.0808227034864086,0.1757452626151902,-0.946487395,1.517604169735239,-0.326736021,neutral
0.1955129139458955,normal,-0.836655621,Limite Bajo,5.180165452,3.1542704588868884,0.18750836895901515,-1.093121668,0.4948121855990342,-0.442579914,-0.555092053,0.27441238276181706,-1.171539781,0.10186833778183367,neutral
0.33162275326797386,normal,-0.29124442,freceuncia normal,-1.63680205,-0.895732817,3.774507136399114,1.2611384820468297,-1.035614255,-0.62836805,0.9790391365964527,-0.125572301,-0.053955765,-1.976010658,neutral
0.3273324275362319,normal,-0.792993883,Limite Bajo,2.9648068615484062,2.308095894022166,0.18164135642543922,-0.82784226,0.072410928,0.37861724632191796,0.13097290950956642,-0.396448063,0.5465909963304325,0.2934816343492625,neutral
0.3630845811631944,normal,-0.288248286,freceuncia normal,-0.473012935,-0.125537246,1.8907023881250302,0.46511156047245883,-0.796526238,-1.484872475,-0.690802322,0.4329996491693755,0.21969056951358415,0.19014238443400047,neutral
0.2004673080956376,normal,-0.668593085,Limite Bajo,3.078200087672789,3.5564264691856615,0.5052266145299958,-0.02935078,0.5468587784291946,-0.160373423,-0.363026957,0.053167613,-1.277171832,-0.162550295,neutral
0.2837581279114907,normal,-0.382106398,freceuncia normal,1.7146754250118874,-2.833391914,1.8373891843145291,1.398002010239915,-0.436137719,-1.195214474,0.7874024809205802,0.045340967,-0.88011534,-1.797605129,neutral
0.18073520281456953,normal,-0.834629694,Limite Bajo,4.343463499772593,3.363974152029361,0.41608633269873213,-0.460832251,0.13594482381878914,0.008754648,1.0665228221151715,-0.126965381,-0.956502729,0.06802403,neutral
0.24135135825163398,normal,-0.465461756,freceuncia normal,1.808403989953838,-2.870669914,2.6926839146234385,3.4089638580352615,-2.237311052,-1.068303075,1.225241591345705,2.4507715264903864,-0.036073667,-2.231644131,neutral
0.22315499441964284,normal,-0.751158077,Limite Bajo,3.357987844271787,3.2217358691157694,1.0868915593213537,-0.685825456,-0.166467525,1.5119679772099481,-0.953502341,-0.404329423,1.0230604912242889,-0.363940957,neutral
0.303371677,normal,-0.052252197,freceuncia normal,-0.708315173,-1.291615338,-1.335365123,-2.04259768,0.18254092708945607,-1.110998405,-1.0184987,0.21485123496188643,0.4653959396852715,-0.804686002,neutral
0.2756035383357558,normal,-0.89880667,Limite Bajo,4.6123217556329035,0.8662538786588785,-0.557814664,-0.320686967,0.722113103,0.31347253830920435,-0.53516609,-0.756759294,-0.588312024,0.028288476115866837,neutral
0.3351542837667785,normal,-0.350137039,freceuncia normal,-0.518639811,-1.885384926,2.687756245391337,1.1539679739757893,0.4205877785936471,0.4287204121979202,0.2703205323287391,0.024514951090374597,-0.224885429,-0.846738331,neutral
0.29403629658385094,normal,-0.657404748,Limite Bajo,3.780696032917608,-0.079269109,-0.37453547,0.037881258492964594,-0.663528847,1.211135226760796,0.3768785360764769,0.76487728,-0.406659858,0.24606259545531703,neutral
0.31438159335191085,normal,-0.189907445,freceuncia normal,-2.539084749,-3.248254959,1.9748694390410435,-0.682205304,1.7069879537666879,-1.265959852,-0.882607213,-0.780933838,-0.25843452,1.0234851214910126,neutral
0.39912317154255317,normal,-0.810968175,Limite Bajo,5.016203782776892,-1.04900642,-1.127520302,-1.09400988,-0.140960475,0.8087747762625136,-0.152277548,-0.571348038,-0.274151465,0.37291563099016517,neutral
0.3289727521088957,normal,-0.101616215,freceuncia normal,-0.986377658,-0.38561586,-0.203496952,-0.762000872,0.14313955861547295,-0.819754567,-1.28224399,0.49306318412485556,-0.128669183,-0.196097614,neutral
0.26409548323675497,normal,-0.691888838,Limite Bajo,5.205324741544428,-3.198886028,-0.914657685,-0.910494887,0.11208375103167346,0.028048582513932576,-1.026707922,1.4280672580853986,0.7275320458208153,0.8690669678912724,neutral
0.2491169381648936,normal,-0.220816243,freceuncia normal,-1.943196744,-2.624531303,1.3947490438207384,0.6426231974607457,-1.814169018,-0.645878446,-0.609843881,0.7753369775856441,0.5528592366879482,-0.472180294,neutral
0.2719835879197761,normal,-0.777157057,Limite Bajo,3.363885830953571,2.180244449349933,0.25294010279439294,-0.771575894,0.7240358567784615,0.1671163098072944,-0.298204911,-0.872000381,-0.067180101,-0.100192957,neutral
0.29908056972789115,normal,-0.254300732,freceuncia normal,-5.278626978,0.5386394238982561,4.040642575444308,-0.720327451,0.83057533,-1.199399582,0.4003651652182651,0.25530634107156724,1.5990902210752393,1.0460826687300675,neutral
0.2956420216480447,normal,-0.744161284,Limite Bajo,5.708953341140471,-2.874433924,-0.677237921,-0.752668951,-0.047050125,-1.119609087,1.105623668,0.35552847131146526,1.898954099,0.9738385439077071,neutral
0.18173317504084968,normal,-0.337733439,freceuncia normal,-1.382793804,3.3584779871998034,4.039364767089968,1.332364711581171,-1.436641941,-1.208120606,-1.037561837,0.061772667,0.6217235138958929,1.5257620386196673,neutral
0.2847357855902778,normal,-0.93443677,Limite Bajo,5.680240857078664,1.4947450161826392,0.1552872497496075,-0.102381253,0.5796621338229386,-2.331512489,-0.126765806,-0.37499689,0.34884310274760755,-1.08822457,neutral
0.13922384510869565,normal,1.0757555252397948,freceuncia algo alta,-3.630162568,0.30132759600194575,1.8044241677522554,-2.904548882,2.745464973129771,1.4762458151001192,0.6513821703603722,-1.197084771,0.8927926382219417,-1.214492222,neutral
0.20054913949275363,normal,-0.822517494,Limite Bajo,4.460513993770913,2.906701921613697,0.8020287237999514,-1.153820435,0.12306834888615928,-0.147443189,-0.475027248,0.16170551421569943,-0.759246505,0.06756685,neutral
0.2588203625801282,normal,-0.368532412,freceuncia normal,-2.777286053,-1.937080608,4.971559874997548,0.7913083177002882,0.00285306,-0.834663203,1.385285220724975,-0.115022116,-1.205550909,-0.791415632,neutral
0.32725490484022557,normal,-0.744410315,Limite Bajo,3.203520756835031,2.1674631651046354,-0.244909691,-0.775375651,0.23547503060953268,1.0310720555316841,-0.233466789,-0.60811216,0.9016156816639398,0.6176325326004741,neutral
0.35863606770833334,normal,-0.079207556,freceuncia normal,-0.76039287,-0.281129357,0.1640320565041959,-1.697875999,-0.108188155,-0.993127959,-1.19687366,-0.872158483,-0.962899366,-0.404143408,neutral
0.1826270186661074,normal,-0.712190728,Limite Bajo,3.4213102260996924,3.0782679410646843,0.9180384601745843,0.4980476837714768,0.31168293520754325,-0.067333055,0.0455414,0.4662087132424481,-0.883674256,-0.223987867,neutral
0.30403958834134615,normal,-0.364174299,freceuncia normal,0.2583544702129034,-2.751806629,1.6371305544244923,-0.022543248,0.978044148,-1.369468302,1.1567032838584914,-0.190948174,-0.018836279,-0.302707956,neutral
0.17037781974337748,normal,-0.823541377,Limite Bajo,4.952283562676825,2.404891730345393,-0.19698938,-0.50800143,0.22224597149664788,-0.055294597,1.2630125327704447,-0.712263593,-0.709266871,0.2191325021876757,neutral
0.254267578,normal,-0.439124892,freceuncia normal,1.3670598565991552,-2.652222838,3.4056237004021854,2.8296012544340217,-0.989597115,-1.598439913,0.2174722248852526,1.0391405721729439,0.19535400892714758,-1.294587059,neutral
0.2332797580295139,normal,-0.778702796,Limite Bajo,4.500059681903796,3.478080121693151,0.7554304295862161,-0.607891127,-0.261138438,1.5239115561990326,-0.832473055,-0.992891022,0.7775771968175159,0.38417852284879117,neutral
0.2726116820469799,normal,-0.275670651,freceuncia normal,-1.038923062,-0.779818149,-0.28437915,-2.135737043,0.016156131,-0.975595479,-0.552964477,0.9174313283794454,0.48050992243371393,-0.321828071,neutral
0.3557285406650641,normal,-0.90217007,Limite Bajo,4.421128097212828,-0.108628183,-0.565828878,-0.197105605,0.8318328503707084,0.37057586816938176,-1.010947227,-0.858436211,-0.408967361,-0.080926747,neutral
0.359706781,normal,-0.370202963,freceuncia normal,-0.872855012,-1.456053444,2.9223306155436544,0.6294185112079944,0.6987211150766824,0.21765396162287717,-0.045334723,-0.518591001,0.073771403,-0.717514431,neutral
0.37778228183962265,normal,-0.591496713,Limite Bajo,4.376082123714645,-2.680502466,-0.812143767,0.3016758975548849,-0.824704062,1.235963937871683,0.3947591525177128,0.8890045034674492,-0.429639127,-0.29313351,neutral
0.2574579518312102,normal,-0.149936295,freceuncia normal,-1.978625722,-1.765598525,0.18129553147840283,-3.257289416,2.330448382984518,-1.143387981,-1.503414699,-0.827498736,-0.897811122,-0.166130884,neutral
0.39692988708941607,normal,-0.832903815,Limite Bajo,5.244953414961035,-0.839011662,-1.210924417,-0.987908411,0.16108806972629092,0.7312586738402085,-0.308939566,-0.587561393,-0.500387705,-0.101277103,neutral
0.3201591296073718,normal,-0.140079779,freceuncia normal,-1.624750593,-1.229424696,0.33525328143929917,-0.740592129,0.039726788,-0.531707203,-1.611065592,0.1199543615566368,-0.820185959,-1.372360707,neutral
0.301650391,normal,-0.57675894,Limite Bajo,3.944625319440084,-2.556201633,-0.753658474,-0.570855267,-0.227482597,-0.054995261,-1.17012846,1.0073882487843508,0.8241670630541071,0.43393417497896225,neutral
0.255419922,normal,-0.28108431,freceuncia normal,-1.340885637,-3.044837445,1.6851893442089136,0.6050432066715573,-1.470059727,-0.657872137,-0.405788661,0.9614758200978014,-0.136963229,-0.28112474,neutral
0.2632555839342949,normal,-0.782524255,Limite Bajo,3.2957420723198485,3.384264358270171,0.5299611872783416,-0.600765033,0.7409779799387608,-0.536582786,-0.028248939,-0.400843581,0.13269888647556052,-0.395156121,neutral
0.3458178219379195,normal,-0.273852005,freceuncia normal,-5.501924453,-0.471827645,4.409936720208181,-0.459310153,1.0219768183858209,-0.884660751,-0.145158092,-0.714452564,0.7173686882031101,-0.345688327,neutral
0.27139339091614906,normal,-0.82711755,Limite Bajo,5.133164942291535,0.5279797912552915,-0.492404357,-1.059707828,0.4928316898341047,-1.661927205,0.5226503525144147,0.9766300939188084,1.6111461254183184,1.2678118315716733,neutral
0.1698604356374172,normal,-0.393694314,freceuncia normal,-0.887033823,4.0011032594254505,3.5410912097978002,2.0347470507038543,-2.294911585,-0.871374752,-0.181245006,0.4980951445198008,0.4416807146048582,0.38115808174618193,neutral
0.2633754185267857,normal,-0.946217279,Limite Bajo,5.365220566614316,1.937851094847386,0.2655342357558443,-0.192849721,1.0220513417070363,-2.341806229,-0.098453213,0.13087066525863364,0.1251272151344051,-1.05603822,neutral
0.14545867727987422,normal,-0.408575984,freceuncia normal,-1.135419406,0.8458332285051118,4.853926573123568,1.5646138041100182,0.6313892597572084,0.8290741707487067,0.149964573,0.2477118561035597,1.1287602526006486,0.20058006707151202,neutral
0.16339601391423358,normal,-0.855411101,Limite Bajo,4.747296688980288,4.138500925760864,1.4600256375144343,-1.506034571,0.1916115106909362,-0.1482385,-0.553504422,0.021382728276756857,-0.926044593,0.10874332249726837,neutral
0.3073621616242038,normal,-0.389598661,freceuncia normal,-1.324949295,-2.012474021,4.823234064967073,1.9040103277681344,-0.473780122,-1.491686806,1.1705858636868656,0.5372370177739246,-0.956462643,-1.790692454,neutral
0.3287820255055147,normal,-0.749697114,Limite Bajo,2.7943732270646717,1.4571118013734323,-0.260192409,-0.719225379,-0.131696296,1.2574360957112318,0.2871511242306075,-0.733648554,1.1169342828619473,0.8916071917456493,neutral
0.32210709212662336,normal,-0.098430356,freceuncia normal,-0.717200941,-0.326482128,0.12824037285414475,-1.150249748,-0.755915168,-1.644421172,-0.954839967,0.7005342281872272,0.3688738474000056,0.8244956447593363,neutral
0.1913531037414966,normal,-0.704540574,Limite Bajo,3.229232597529116,3.1262181943372673,0.21942479901693185,0.16163831453745509,0.6150288578742281,-0.084872995,0.083524694,-0.179784184,-0.687400177,-0.551540673,neutral
0.27773057,normal,-0.375941738,freceuncia normal,-0.046338523,-2.478527025,1.9577908957016434,0.7786146764224975,0.2138057568119771,-1.901734734,0.24946093004582778,0.9803807730194835,-0.894590276,0.7597143811780049,neutral
0.17006184895833334,normal,-0.879015806,Limite Bajo,4.398440753194559,3.0017477819274507,-0.007431994,-0.445925742,0.3755411659258836,0.015525671556972587,1.0543645608805323,-0.776880499,-0.640738339,0.47679809771493814,neutral
0.32822591145833335,normal,-0.487101833,freceuncia normal,1.9817355912240273,-2.848239969,2.340313218924117,3.6113205177461833,-2.649387268,-0.836295839,2.261734931,2.0867388685460897,-0.334431469,-2.559677941,neutral
0.24102996612762237,normal,-0.760908433,Limite Bajo,4.667961771117051,2.2569494579270866,-0.043153055,-0.815192961,0.2107436862509165,1.354527452957053,-1.369034852,-0.67275639,1.5149544388804945,0.678338318,neutral
0.3059002246732026,normal,-0.096441632,freceuncia normal,-0.991796097,-1.197078836,-1.05896551,-1.817512263,-0.467558394,-1.323666382,-0.484543861,1.1678405818440745,0.8022500874749535,0.262406407,neutral
0.34749041863207547,normal,-0.907321235,Limite Bajo,4.995039016,-0.580816355,-0.71131152,-0.276457729,0.8020475003476332,0.21007784710856733,-0.227327644,-0.690574932,-0.241260425,-0.143031933,neutral
0.32611123876633985,normal,0.6959173123165938,freceuncia algo alta,-0.392263945,-1.369888705,3.115207512915643,1.2660991037739653,0.4440432967693456,0.25164455222868415,-0.39295194,-1.254741174,-0.157603624,-0.861951012,neutral
0.33730527579066266,normal,-0.62093062,Limite Bajo,4.287290696633447,-2.776956513,-0.096009175,0.14943654435570586,-0.629461644,1.130904235106022,0.40420785379127916,0.5851529358839621,-0.042229113,0.069151834,neutral
0.32178360376602566,normal,-0.194443105,freceuncia normal,-2.322236077,-2.328703738,1.148643777396972,-1.611340383,1.9008346542919705,-1.0684468,-0.949557977,-0.908437985,-0.22812358,0.1333826728869201,neutral
0.3569846558415033,normal,-0.797288155,Limite Bajo,5.144318465432267,-0.977145492,-0.295793168,-1.033187344,0.090513803,0.7122686631985883,-0.383290939,-0.819302287,-0.16032532,0.2138481210783902,calm
0.3289691971009036,normal,-0.181929534,freceuncia normal,-1.905953523,0.4407813614810707,1.5657987926298498,-2.245409435,0.8994416007612727,-0.26079788,-1.467631737,0.45432589017861436,-0.055054177,-0.718404594,calm
0.18021107868975902,normal,-0.793524245,Limite Bajo,5.5200215749930575,-2.096516736,-0.761344386,-1.457000101,0.16952277668059773,0.1788057623047229,-1.537924552,0.4749437957281605,0.8103252372025239,1.1927084526493335,calm
0.24855897484756098,normal,-0.211337006,freceuncia normal,-2.380295394,-2.630147791,2.0849102561859674,1.1890010286080626,-0.927450328,-0.003677596,-0.883304337,0.04838198,0.1570274134698794,-0.070941691,calm
0.22826867816091953,normal,-0.814125781,Limite Bajo,3.459015271961571,3.416362084395357,0.8701707751528052,-0.88871767,0.4104050415660288,-1.260176695,-0.001224485,0.005909157,0.069217154,0.36500547952128304,calm
0.23669573904454022,normal,-0.333388609,freceuncia normal,-4.24558521,-1.477962633,6.397011919788925,2.709060734351023,-1.110623032,-0.603461899,0.422795791,0.8747750166445245,1.2810314156007376,-0.249998994,calm
0.20270833333333332,normal,-0.817820213,Limite Bajo,4.8368182506227715,1.0072066495490237,-0.112721208,-1.116459369,0.9389343357297341,-1.656837082,0.9242878372485228,0.18606010554457064,1.2908787361399636,0.9849019740907661,calm
0.16586851462339744,normal,-0.413164612,freceuncia normal,-1.125221312,4.149925572914518,3.9834124057077562,1.2427116866782584,-2.868006721,-0.576455751,-0.500159861,-0.233612134,0.8484439622670856,-1.393946647,calm
0.3367886013454861,normal,-0.925853206,Limite Bajo,5.195990264879944,1.8730340724511285,0.713099964,-0.778316498,0.8884431481762725,-2.942792175,-0.017169616,0.13740074832283317,0.28662425086507026,-0.762764946,calm
0.19851169338474026,normal,1.210849121125569,freceuncia algo alta,-2.834475212,0.22039195871371364,3.0004332562135394,-0.01899503,1.921540813451935,2.0663118342404934,-1.856907405,-0.020986559,-0.076098228,0.7255678674716545,calm
0.1364417109929078,normal,-0.87160079,Limite Bajo,5.556628287325543,4.708258780379755,1.5132867028345134,-0.942463395,-0.094019358,-0.423846577,-0.132672781,0.25648019795747834,-1.836304426,-0.438881283,calm
0.29153022080838326,normal,-0.28217051,freceuncia normal,-2.871553416,-0.492030162,3.740508172745037,-0.91674179,-0.053893997,-0.606885998,0.3089978754803493,0.16894777301964836,-0.741818475,-1.705608388,calm
0.23976658107517482,normal,-0.831146386,Limite Bajo,3.463565841238916,2.7404219464966446,0.8238253458787779,-0.963729172,-0.131568166,0.4434094101324616,0.3902273457015188,-0.805607382,1.5037061081711922,0.5275796435455917,calm
0.26855772,normal,-0.197306476,freceuncia normal,0.9983239670369085,-2.383377375,0.47897657492365964,2.5500524619954223,-1.620374821,-1.995838009,-1.457763264,0.48305948884620264,0.665944562,0.5166401161284171,calm
0.188035841,normal,-0.753338143,Limite Bajo,3.2997906984911607,3.634056596300568,0.6973006959868358,-0.165368249,0.40061627509637426,-0.324167319,-0.837901841,0.1286120764476445,-1.256874482,-0.80227595,calm
0.242297363,normal,-0.435218363,freceuncia normal,1.1883210125615207,-2.932837468,2.7355769387052047,2.353147996142665,-1.109898524,-2.074425973,1.3038565247332854,1.2462850261017713,0.048785305,1.0889220119297396,calm
0.1930780473923841,normal,-0.786615441,Limite Bajo,4.936736279945679,2.747364443850567,-0.233381483,-0.516953834,0.5753374769007029,-0.418016753,0.31865432381815084,-0.470736403,-0.553169919,0.7155737573280363,calm
0.28524088541666665,normal,-0.381239627,freceuncia normal,0.16666994553776643,-2.990486365,3.508167300725705,1.182558922309961,0.2253587144444583,-0.997728863,-0.411352675,0.28997907617193697,-1.267947188,-0.053597832,calm
0.23517651827830188,normal,-0.705556763,Limite Bajo,4.552511734039666,4.111038947,1.9961879177875828,-1.127860535,-0.67802287,0.283612794,-0.717844864,0.05111751,0.43175296472601793,-0.879745982,calm
0.2847799313296178,normal,-0.297020255,freceuncia normal,-1.456011469,-2.392384737,3.200534052212158,1.1454725309802045,-0.652320122,-1.151626269,-1.001578217,-0.11050269,0.8262909676977362,0.637918359,calm
0.29020743534482757,normal,-0.916804261,Limite Bajo,5.445504040322247,0.727201743,-0.127516625,-0.693869182,0.7953907047573084,0.14230392161109245,-0.180381398,-0.410556117,-0.383841167,-0.126610814,calm
0.3543868719362745,normal,-0.423074108,freceuncia normal,-0.049518676,-0.880755262,2.6925692733879227,1.1748744805840268,-0.493922966,0.19938968987422967,0.637917076,-0.252499218,-0.342591966,-2.359691634,calm
0.36754519440406974,normal,-0.721438468,Limite Bajo,4.4797866252882175,-0.407086565,0.11834395757822741,0.061093791827388104,-0.725439131,0.10883731240679108,-0.466284687,-0.11517406,-0.995238744,-0.756619937,calm
0.30103173193993504,normal,-0.183054728,freceuncia normal,-2.329879635,-1.824920006,0.90534627,-0.443399348,-0.318784024,-2.554435631,-1.395756213,-0.780992462,0.28193643542625063,2.021359715964258,calm
0.3222969250801282,normal,-0.841509942,Limite Bajo,6.000564580498424,-1.490470539,-1.19975716,-1.40030774,0.21402786979915192,0.5290443038726957,-0.47656116,-0.67089326,-0.253358931,0.003967292,calm
0.24817106213872833,normal,-0.200975823,freceuncia normal,-2.253253962,-1.134525584,2.3065175931314066,-0.612485532,-0.267293113,-0.248938974,-0.77082331,0.9595778911716432,-0.938955524,-0.486880456,calm
0.17488960597826086,normal,-0.790207774,Limite Bajo,5.8701445952300775,-3.146139307,-1.527289465,-1.414892315,0.18178003136529192,0.098649721,-1.527545966,0.46900390352623583,0.8756536217052896,1.155585988008461,calm
0.24625752135093168,normal,-0.14065531,freceuncia normal,-2.708703711,-1.17452186,0.9747451758740369,-1.086978425,0.5366684727991878,-0.441465982,-1.871727754,-0.636991306,1.0395570385938042,2.504975670546998,calm
0.2580249161370056,normal,-0.821534941,Limite Bajo,4.400614027949107,4.181384853418524,0.9599012745140288,-1.045574199,0.4110526687695704,-1.741682262,-0.169654185,0.756248717,0.1951584902826565,-0.260739422,calm
0.2529655499646893,normal,-0.308024962,freceuncia normal,-4.780656658,-0.97316332,6.634281300899599,2.8304051591328196,-1.14692866,-1.022812123,0.5746802913186684,0.420386015,2.8254205818907736,0.6290695597825646,calm
0.24466226708074534,normal,-0.872576006,Limite Bajo,5.218189880321452,-0.072755279,-0.192841818,-0.868324979,0.6605784239687041,-1.802757888,1.3668549388111542,0.23199391295723729,1.5844055244998319,1.427187797337166,calm
0.19844148596938777,normal,-0.288534865,freceuncia normal,-1.740423264,4.289689810360726,4.957480083340386,1.2674650000030543,-2.095012729,-0.465685011,-1.366694231,-0.623600647,0.8823732199134716,-0.238795988,calm
